FspId,FspX,FspY,SegId,FilledElev
100,-61188.2057939356,1799747.9445651,2,339.982330322266
101,-61188.2057939356,1799757.9445651,2,339.956085205078
102,-61178.2057939356,1799757.9445651,2,339.956085205078
103,-61168.2057939356,1799757.9445651,2,339.956085205078
104,-61158.2057939356,1799767.9445651,2,339.543426513672
105,-61148.2057939356,1799767.9445651,2,339.541473388672
106,-61138.2057939356,1799767.9445651,2,339.495574951172
107,-61128.2057939356,1799767.9445651,2,339.474334716797
108,-61118.2057939356,1799767.9445651,2,339.474334716797
109,-61108.2057939356,1799777.9445651,2,339.474334716797
110,-61108.2057939356,1799787.9445651,2,339.431701660156
111,-61108.2057939356,1799797.9445651,2,339.385864257812
112,-61098.2057939356,1799797.9445651,2,339.381195068359
113,-61088.2057939356,1799807.9445651,2,339.381195068359
114,-61078.2057939356,1799817.9445651,2,339.381195068359
115,-61068.2057939356,1799817.9445651,2,339.381195068359
116,-61058.2057939356,1799817.9445651,2,339.381195068359
117,-61048.2057939356,1799827.9445651,2,339.381195068359
118,-61038.2057939356,1799827.9445651,2,339.381195068359
119,-61028.2057939356,1799827.9445651,2,339.381195068359
120,-61018.2057939356,1799817.9445651,2,339.381195068359
121,-61008.2057939356,1799807.9445651,2,339.381195068359
122,-60998.2057939356,1799817.9445651,2,339.381195068359
123,-60988.2057939356,1799827.9445651,2,339.381195068359
124,-60988.2057939356,1799837.9445651,2,339.381195068359
125,-60988.2057939356,1799847.9445651,2,339.381195068359
126,-60988.2057939356,1799857.9445651,2,339.381195068359
127,-60988.2057939356,1799867.9445651,2,339.381195068359
128,-60988.2057939356,1799877.9445651,2,339.355041503906
129,-60988.2057939356,1799887.9445651,2,339.015075683594
130,-60988.2057939356,1799897.9445651,2,339.015075683594
131,-60988.2057939356,1799907.9445651,2,339.015075683594
132,-60998.2057939356,1799917.9445651,2,339.015075683594
133,-60998.2057939356,1799927.9445651,2,339.015075683594
134,-60998.2057939356,1799937.9445651,2,339.015075683594
135,-60988.2057939356,1799947.9445651,2,339.015075683594
136,-60988.2057939356,1799957.9445651,2,338.926666259766
137,-60978.2057939356,1799967.9445651,2,338.926666259766
138,-60978.2057939356,1799977.9445651,2,338.785095214844
139,-60968.2057939356,1799987.9445651,2,338.785095214844
140,-60958.2057939356,1799997.9445651,2,338.785095214844
141,-60948.2057939356,1800007.9445651,2,338.785095214844
142,-60938.2057939356,1800007.9445651,2,338.681030273438
143,-60928.2057939356,1800007.9445651,2,338.681030273438
144,-60918.2057939356,1800007.9445651,2,338.681030273438
145,-60908.2057939356,1800007.9445651,2,338.681030273438
146,-60898.2057939356,1799997.9445651,2,338.681030273438
147,-60888.2057939356,1799997.9445651,2,338.681030273438
148,-60878.2057939356,1799997.9445651,2,338.681030273438
149,-60868.2057939356,1799987.9445651,2,338.681030273438
150,-60858.2057939356,1799987.9445651,3,338.681030273438
151,-60848.2057939356,1799977.9445651,3,338.681030273438
152,-60838.2057939356,1799977.9445651,3,338.681030273438
153,-60828.2057939356,1799967.9445651,3,338.681030273438
154,-60818.2057939356,1799967.9445651,3,338.681030273438
155,-60808.2057939356,1799957.9445651,3,338.681030273438
156,-60798.2057939356,1799947.9445651,3,338.681030273438
157,-60788.2057939356,1799937.9445651,3,338.681030273438
158,-60788.2057939356,1799927.9445651,3,338.501708984375
159,-60788.2057939356,1799917.9445651,3,338.501708984375
160,-60788.2057939356,1799907.9445651,3,338.501708984375
161,-60798.2057939356,1799897.9445651,3,338.501708984375
162,-60808.2057939356,1799887.9445651,3,338.501708984375
163,-60818.2057939356,1799877.9445651,3,338.469848632812
164,-60828.2057939356,1799867.9445651,3,338.469848632812
165,-60838.2057939356,1799857.9445651,3,338.469848632812
166,-60848.2057939356,1799847.9445651,3,338.469848632812
167,-60858.2057939356,1799837.9445651,3,338.469848632812
168,-60858.2057939356,1799827.9445651,3,338.469848632812
169,-60858.2057939356,1799817.9445651,3,338.469848632812
170,-60858.2057939356,1799807.9445651,3,338.469848632812
171,-60858.2057939356,1799797.9445651,3,338.469848632812
172,-60858.2057939356,1799787.9445651,3,338.469848632812
173,-60848.2057939356,1799777.9445651,3,338.469848632812
174,-60838.2057939356,1799767.9445651,3,338.469848632812
175,-60838.2057939356,1799757.9445651,3,338.469848632812
176,-60838.2057939356,1799747.9445651,3,338.469848632812
177,-60848.2057939356,1799737.9445651,3,338.469848632812
178,-60858.2057939356,1799727.9445651,3,338.469848632812
179,-60858.2057939356,1799717.9445651,3,338.469848632812
180,-60868.2057939356,1799707.9445651,3,338.469848632812
181,-60868.2057939356,1799697.9445651,3,338.469848632812
182,-60858.2057939356,1799687.9445651,3,338.469848632812
183,-60858.2057939356,1799677.9445651,3,338.469848632812
184,-60848.2057939356,1799667.9445651,3,338.434051513672
185,-60838.2057939356,1799657.9445651,3,338.434051513672
186,-60828.2057939356,1799647.9445651,3,338.434051513672
187,-60818.2057939356,1799637.9445651,3,338.434051513672
188,-60808.2057939356,1799637.9445651,3,338.434051513672
189,-60798.2057939356,1799637.9445651,3,338.434051513672
190,-60788.2057939356,1799637.9445651,3,338.434051513672
191,-60778.2057939356,1799637.9445651,3,338.434051513672
192,-60768.2057939356,1799637.9445651,3,338.434051513672
193,-60758.2057939356,1799637.9445651,3,338.434051513672
194,-60748.2057939356,1799637.9445651,3,338.434051513672
195,-60738.2057939356,1799627.9445651,3,338.434051513672
196,-60728.2057939356,1799627.9445651,3,338.434051513672
197,-60718.2057939356,1799627.9445651,3,338.434051513672
198,-60708.2057939356,1799617.9445651,3,338.434051513672
199,-60698.2057939356,1799617.9445651,3,338.255676269531
200,-60688.2057939356,1799617.9445651,3,338.122589111328
201,-60678.2057939356,1799617.9445651,3,338.086212158203
202,-60668.2057939356,1799617.9445651,3,338.086212158203
203,-60658.2057939356,1799607.9445651,3,338.086212158203
204,-60648.2057939356,1799607.9445651,3,338.012481689453
205,-60638.2057939356,1799597.9445651,3,338.012481689453
206,-60628.2057939356,1799587.9445651,3,338.012481689453
207,-60628.2057939356,1799577.9445651,3,338.012481689453
208,-60628.2057939356,1799567.9445651,3,338.012481689453
209,-60628.2057939356,1799557.9445651,3,338.012481689453
210,-60638.2057939356,1799547.9445651,3,338.012481689453
211,-60638.2057939356,1799537.9445651,3,337.933685302734
212,-60638.2057939356,1799527.9445651,3,337.933685302734
213,-60638.2057939356,1799517.9445651,3,337.933685302734
214,-60638.2057939356,1799507.9445651,3,337.933685302734
215,-60648.2057939356,1799497.9445651,3,337.933685302734
216,-60648.2057939356,1799487.9445651,3,337.933685302734
217,-60648.2057939356,1799477.9445651,3,337.933685302734
218,-60658.2057939356,1799467.9445651,3,337.933685302734
219,-60658.2057939356,1799457.9445651,3,337.933685302734
220,-60658.2057939356,1799447.9445651,3,337.657470703125
221,-60658.2057939356,1799437.9445651,3,337.647003173828
222,-60668.2057939356,1799427.9445651,3,337.647003173828
223,-60668.2057939356,1799417.9445651,3,337.647003173828
224,-60678.2057939356,1799407.9445651,3,337.647003173828
225,-60688.2057939356,1799407.9445651,3,337.647003173828
226,-60698.2057939356,1799407.9445651,3,337.647003173828
227,-60708.2057939356,1799407.9445651,3,337.503082275391
228,-60718.2057939356,1799407.9445651,3,337.503082275391
229,-60728.2057939356,1799417.9445651,3,337.503082275391
230,-60738.2057939356,1799417.9445651,3,337.503082275391
231,-60748.2057939356,1799427.9445651,3,337.503082275391
232,-60758.2057939356,1799437.9445651,3,337.503082275391
233,-60768.2057939356,1799447.9445651,3,337.503082275391
234,-60778.2057939356,1799457.9445651,3,337.503082275391
235,-60788.2057939356,1799467.9445651,3,337.503082275391
236,-60798.2057939356,1799467.9445651,3,337.503082275391
237,-60808.2057939356,1799477.9445651,3,337.503082275391
238,-60818.2057939356,1799477.9445651,3,337.503082275391
239,-60828.2057939356,1799477.9445651,3,337.503082275391
240,-60838.2057939356,1799477.9445651,3,337.503082275391
241,-60848.2057939356,1799477.9445651,3,337.503082275391
242,-60858.2057939356,1799477.9445651,3,337.503082275391
243,-60868.2057939356,1799477.9445651,3,337.503082275391
244,-60878.2057939356,1799467.9445651,3,337.503082275391
245,-60888.2057939356,1799457.9445651,3,337.503082275391
246,-60898.2057939356,1799447.9445651,3,337.503082275391
247,-60898.2057939356,1799437.9445651,3,337.503082275391
248,-60908.2057939356,1799427.9445651,3,337.503082275391
249,-60908.2057939356,1799417.9445651,3,337.503082275391
250,-60908.2057939356,1799407.9445651,3,337.503082275391
251,-60908.2057939356,1799397.9445651,3,337.503082275391
252,-60908.2057939356,1799387.9445651,3,337.503082275391
253,-60908.2057939356,1799377.9445651,3,337.503082275391
254,-60908.2057939356,1799367.9445651,3,337.503082275391
255,-60898.2057939356,1799357.9445651,3,337.503082275391
256,-60898.2057939356,1799347.9445651,3,337.503082275391
257,-60898.2057939356,1799337.9445651,3,337.503082275391
258,-60888.2057939356,1799327.9445651,3,337.503082275391
259,-60878.2057939356,1799317.9445651,3,337.503082275391
260,-60868.2057939356,1799307.9445651,3,337.503082275391
261,-60858.2057939356,1799297.9445651,3,337.503082275391
262,-60848.2057939356,1799297.9445651,3,337.503082275391
263,-60838.2057939356,1799287.9445651,3,337.503082275391
264,-60828.2057939356,1799277.9445651,3,337.503082275391
265,-60818.2057939356,1799267.9445651,3,337.503082275391
266,-60808.2057939356,1799267.9445651,3,337.503082275391
267,-60798.2057939356,1799257.9445651,3,337.503082275391
268,-60788.2057939356,1799247.9445651,3,337.503082275391
269,-60778.2057939356,1799237.9445651,3,337.503082275391
270,-60768.2057939356,1799237.9445651,3,337.503082275391
271,-60758.2057939356,1799237.9445651,3,337.503082275391
272,-60748.2057939356,1799227.9445651,3,337.503082275391
273,-60738.2057939356,1799227.9445651,3,337.503082275391
274,-60728.2057939356,1799227.9445651,3,337.335693359375
275,-60718.2057939356,1799227.9445651,3,336.924011230469
276,-60708.2057939356,1799227.9445651,3,336.479675292969
277,-60698.2057939356,1799227.9445651,3,336.405975341797
278,-60688.2057939356,1799227.9445651,3,336.405975341797
279,-60678.2057939356,1799227.9445651,3,336.405975341797
280,-60668.2057939356,1799227.9445651,3,336.405975341797
281,-60658.2057939356,1799227.9445651,3,336.405975341797
282,-60648.2057939356,1799227.9445651,3,336.405975341797
283,-60638.2057939356,1799217.9445651,3,336.405975341797
284,-60628.2057939356,1799207.9445651,3,336.405975341797
285,-60618.2057939356,1799197.9445651,3,336.405975341797
286,-60608.2057939356,1799187.9445651,3,336.405975341797
287,-60598.2057939356,1799187.9445651,3,336.405975341797
288,-60588.2057939356,1799177.9445651,3,336.403594970703
289,-60578.2057939356,1799177.9445651,3,336.129638671875
290,-60568.2057939356,1799177.9445651,3,336.129638671875
291,-60558.2057939356,1799177.9445651,3,336.129638671875
292,-60548.2057939356,1799167.9445651,3,336.129638671875
293,-60538.2057939356,1799167.9445651,3,336.129638671875
294,-60528.2057939356,1799157.9445651,3,336.129638671875
295,-60518.2057939356,1799157.9445651,3,336.129638671875
296,-60508.2057939356,1799157.9445651,3,336.129638671875
297,-60498.2057939356,1799157.9445651,3,336.129638671875
298,-60488.2057939356,1799147.9445651,3,336.129638671875
299,-60478.2057939356,1799147.9445651,3,336.129638671875
300,-60468.2057939356,1799147.9445651,3,336.129638671875
301,-60458.2057939356,1799137.9445651,3,336.129638671875
302,-60448.2057939356,1799127.9445651,3,336.129638671875
303,-60438.2057939356,1799117.9445651,3,336.129638671875
304,-60428.2057939356,1799107.9445651,3,336.129638671875
305,-60418.2057939356,1799097.9445651,3,336.129638671875
306,-60408.2057939356,1799097.9445651,3,336.03515625
307,-60398.2057939356,1799087.9445651,3,336.03515625
308,-60388.2057939356,1799087.9445651,3,335.765777587891
309,-60378.2057939356,1799077.9445651,3,335.765777587891
310,-60368.2057939356,1799077.9445651,3,335.765777587891
311,-60358.2057939356,1799067.9445651,3,335.765777587891
312,-60348.2057939356,1799067.9445651,3,335.765777587891
313,-60338.2057939356,1799057.9445651,3,335.765777587891
314,-60328.2057939356,1799047.9445651,3,335.765777587891
315,-60318.2057939356,1799037.9445651,3,335.765777587891
316,-60308.2057939356,1799027.9445651,3,335.765777587891
317,-60298.2057939356,1799017.9445651,3,335.765777587891
318,-60288.2057939356,1799017.9445651,3,335.765777587891
319,-60278.2057939356,1799007.9445651,3,335.765777587891
320,-60268.2057939356,1798997.9445651,3,335.765777587891
321,-60258.2057939356,1798997.9445651,3,335.765777587891
322,-60248.2057939356,1798987.9445651,3,335.765777587891
323,-60238.2057939356,1798977.9445651,3,335.765777587891
324,-60228.2057939356,1798967.9445651,3,335.765777587891
325,-60218.2057939356,1798957.9445651,3,335.765777587891
326,-60208.2057939356,1798947.9445651,3,335.765777587891
327,-60198.2057939356,1798937.9445651,3,335.765777587891
328,-60188.2057939356,1798937.9445651,3,335.765777587891
329,-60178.2057939356,1798937.9445651,3,335.765777587891
330,-60168.2057939356,1798947.9445651,3,335.765777587891
331,-60158.2057939356,1798957.9445651,3,335.765777587891
332,-60158.2057939356,1798967.9445651,3,335.765777587891
333,-60158.2057939356,1798977.9445651,3,335.765777587891
334,-60158.2057939356,1798987.9445651,3,335.765777587891
335,-60158.2057939356,1798997.9445651,3,335.765777587891
336,-60148.2057939356,1799007.9445651,3,335.765777587891
337,-60148.2057939356,1799017.9445651,3,335.765777587891
338,-60138.2057939356,1799027.9445651,3,335.765777587891
339,-60128.2057939356,1799037.9445651,3,335.765777587891
340,-60128.2057939356,1799047.9445651,3,335.765777587891
341,-60118.2057939356,1799057.9445651,3,335.765777587891
342,-60118.2057939356,1799067.9445651,3,335.765777587891
343,-60108.2057939356,1799077.9445651,3,335.765777587891
344,-60098.2057939356,1799087.9445651,3,335.765777587891
345,-60088.2057939356,1799097.9445651,3,335.765777587891
346,-60088.2057939356,1799107.9445651,3,335.765777587891
347,-60088.2057939356,1799117.9445651,3,335.765777587891
348,-60088.2057939356,1799127.9445651,3,335.765777587891
349,-60088.2057939356,1799137.9445651,4,335.765777587891
350,-60078.2057939356,1799147.9445651,4,335.765777587891
351,-60068.2057939356,1799157.9445651,4,335.765777587891
352,-60058.2057939356,1799167.9445651,4,335.765777587891
353,-60048.2057939356,1799167.9445651,4,335.584777832031
354,-60038.2057939356,1799167.9445651,4,335.429046630859
355,-60028.2057939356,1799157.9445651,4,335.263031005859
356,-60018.2057939356,1799157.9445651,4,335.195281982422
357,-60008.2057939356,1799147.9445651,4,335.195281982422
358,-60008.2057939356,1799137.9445651,4,335.195281982422
359,-59998.2057939356,1799127.9445651,4,335.195281982422
360,-59998.2057939356,1799117.9445651,4,335.195281982422
361,-59998.2057939356,1799107.9445651,4,335.081970214844
362,-59998.2057939356,1799097.9445651,4,335.081970214844
363,-59988.2057939356,1799087.9445651,4,334.994506835938
364,-59988.2057939356,1799077.9445651,4,334.889465332031
365,-59988.2057939356,1799067.9445651,4,334.889465332031
366,-59988.2057939356,1799057.9445651,4,334.889465332031
367,-59988.2057939356,1799047.9445651,4,334.889465332031
368,-59988.2057939356,1799037.9445651,4,334.889465332031
369,-59978.2057939356,1799027.9445651,4,334.889465332031
370,-59968.2057939356,1799017.9445651,4,334.889465332031
371,-59958.2057939356,1799007.9445651,4,334.889465332031
372,-59948.2057939356,1798997.9445651,4,334.889465332031
373,-59938.2057939356,1798987.9445651,4,334.889465332031
374,-59928.2057939356,1798977.9445651,4,334.889465332031
375,-59918.2057939356,1798967.9445651,4,334.889465332031
376,-59908.2057939356,1798967.9445651,4,334.889465332031
377,-59898.2057939356,1798967.9445651,4,334.889465332031
378,-59888.2057939356,1798967.9445651,4,334.889465332031
379,-59878.2057939356,1798957.9445651,4,334.889465332031
380,-59868.2057939356,1798947.9445651,4,334.889465332031
381,-59858.2057939356,1798937.9445651,4,334.889465332031
382,-59858.2057939356,1798927.9445651,4,334.889465332031
383,-59858.2057939356,1798917.9445651,4,334.889465332031
384,-59858.2057939356,1798907.9445651,4,334.889465332031
385,-59858.2057939356,1798897.9445651,4,334.889465332031
386,-59858.2057939356,1798887.9445651,4,334.889465332031
387,-59868.2057939356,1798877.9445651,4,334.889465332031
388,-59868.2057939356,1798867.9445651,4,334.889465332031
389,-59868.2057939356,1798857.9445651,4,334.889465332031
390,-59868.2057939356,1798847.9445651,4,334.889465332031
391,-59858.2057939356,1798837.9445651,4,334.889465332031
392,-59858.2057939356,1798827.9445651,4,334.889465332031
393,-59858.2057939356,1798817.9445651,4,334.889465332031
394,-59858.2057939356,1798807.9445651,4,334.889465332031
395,-59848.2057939356,1798797.9445651,4,334.246337890625
396,-59848.2057939356,1798787.9445651,4,334.011871337891
397,-59848.2057939356,1798777.9445651,4,333.950622558594
398,-59838.2057939356,1798777.9445651,4,333.950622558594
399,-59828.2057939356,1798767.9445651,4,333.950622558594
400,-59818.2057939356,1798757.9445651,4,333.79541015625
401,-59808.2057939356,1798757.9445651,4,333.752746582031
402,-59798.2057939356,1798757.9445651,4,333.752746582031
403,-59788.2057939356,1798757.9445651,4,333.752746582031
404,-59778.2057939356,1798757.9445651,4,333.752746582031
405,-59768.2057939356,1798757.9445651,4,333.752746582031
406,-59758.2057939356,1798747.9445651,4,333.549743652344
407,-59748.2057939356,1798747.9445651,4,333.549743652344
408,-59738.2057939356,1798747.9445651,4,333.549743652344
409,-59728.2057939356,1798737.9445651,4,333.549743652344
410,-59718.2057939356,1798737.9445651,4,333.333709716797
411,-59708.2057939356,1798737.9445651,4,333.333709716797
412,-59698.2057939356,1798737.9445651,4,333.333709716797
413,-59688.2057939356,1798727.9445651,4,333.333709716797
414,-59678.2057939356,1798727.9445651,4,333.333709716797
415,-59668.2057939356,1798727.9445651,4,333.333709716797
416,-59658.2057939356,1798727.9445651,4,333.333709716797
417,-59648.2057939356,1798717.9445651,4,333.333709716797
418,-59638.2057939356,1798707.9445651,4,333.333709716797
419,-59628.2057939356,1798707.9445651,4,333.333709716797
420,-59618.2057939356,1798697.9445651,4,333.333709716797
421,-59608.2057939356,1798687.9445651,4,333.333709716797
422,-59598.2057939356,1798677.9445651,4,333.333709716797
423,-59588.2057939356,1798677.9445651,4,333.333709716797
424,-59578.2057939356,1798667.9445651,4,333.333709716797
425,-59568.2057939356,1798667.9445651,4,333.333709716797
426,-59558.2057939356,1798667.9445651,4,333.333709716797
427,-59548.2057939356,1798657.9445651,4,333.333709716797
428,-59538.2057939356,1798657.9445651,4,333.333709716797
429,-59528.2057939356,1798657.9445651,4,333.333709716797
430,-59518.2057939356,1798647.9445651,4,333.333709716797
431,-59508.2057939356,1798647.9445651,4,333.333709716797
432,-59498.2057939356,1798637.9445651,4,333.333709716797
433,-59488.2057939356,1798637.9445651,4,333.333709716797
434,-59478.2057939356,1798637.9445651,4,333.333709716797
435,-59468.2057939356,1798627.9445651,4,333.333709716797
436,-59458.2057939356,1798617.9445651,4,333.333709716797
437,-59448.2057939356,1798607.9445651,4,333.333709716797
438,-59438.2057939356,1798607.9445651,4,333.333709716797
439,-59428.2057939356,1798597.9445651,4,333.333709716797
440,-59418.2057939356,1798597.9445651,4,333.333709716797
441,-59408.2057939356,1798587.9445651,4,333.333709716797
442,-59398.2057939356,1798587.9445651,4,333.333709716797
443,-59388.2057939356,1798587.9445651,4,333.333709716797
444,-59378.2057939356,1798587.9445651,4,333.333709716797
445,-59368.2057939356,1798587.9445651,4,333.166015625
446,-59358.2057939356,1798587.9445651,4,333.162658691406
447,-59348.2057939356,1798587.9445651,4,333.162658691406
448,-59338.2057939356,1798587.9445651,4,333.162658691406
449,-59328.2057939356,1798577.9445651,4,333.162658691406
450,-59318.2057939356,1798577.9445651,4,333.162658691406
451,-59308.2057939356,1798567.9445651,4,333.162658691406
452,-59298.2057939356,1798567.9445651,4,333.162658691406
453,-59288.2057939356,1798557.9445651,4,333.162658691406
454,-59278.2057939356,1798547.9445651,4,333.162658691406
455,-59268.2057939356,1798537.9445651,4,333.162658691406
456,-59258.2057939356,1798527.9445651,4,333.162658691406
457,-59248.2057939356,1798517.9445651,4,333.162658691406
458,-59248.2057939356,1798507.9445651,4,333.162658691406
459,-59238.2057939356,1798497.9445651,4,333.162658691406
460,-59228.2057939356,1798487.9445651,4,333.162658691406
461,-59218.2057939356,1798477.9445651,4,333.162658691406
462,-59208.2057939356,1798467.9445651,4,333.162658691406
463,-59198.2057939356,1798457.9445651,4,333.162658691406
464,-59188.2057939356,1798457.9445651,4,333.162658691406
465,-59178.2057939356,1798457.9445651,4,333.162658691406
466,-59168.2057939356,1798447.9445651,4,333.162658691406
467,-59158.2057939356,1798447.9445651,4,333.162658691406
468,-59148.2057939356,1798447.9445651,4,333.162658691406
469,-59138.2057939356,1798447.9445651,4,333.162658691406
470,-59128.2057939356,1798447.9445651,4,333.162658691406
471,-59118.2057939356,1798437.9445651,4,333.162658691406
472,-59108.2057939356,1798427.9445651,4,333.162658691406
473,-59108.2057939356,1798417.9445651,4,333.162658691406
474,-59098.2057939356,1798407.9445651,4,333.162658691406
475,-59098.2057939356,1798397.9445651,4,333.162658691406
476,-59088.2057939356,1798387.9445651,4,333.162658691406
477,-59078.2057939356,1798377.9445651,4,333.162658691406
478,-59068.2057939356,1798367.9445651,4,333.162658691406
479,-59058.2057939356,1798357.9445651,4,333.162658691406
480,-59048.2057939356,1798347.9445651,4,333.162658691406
481,-59038.2057939356,1798337.9445651,4,333.162658691406
482,-59028.2057939356,1798327.9445651,4,333.162658691406
483,-59018.2057939356,1798317.9445651,4,333.162658691406
484,-59008.2057939356,1798307.9445651,4,333.162658691406
485,-59008.2057939356,1798297.9445651,4,333.162658691406
486,-58998.2057939356,1798287.9445651,4,333.162658691406
487,-58998.2057939356,1798277.9445651,4,333.162658691406
488,-58998.2057939356,1798267.9445651,4,333.162658691406
489,-58988.2057939356,1798257.9445651,4,333.162658691406
490,-58988.2057939356,1798247.9445651,4,333.162658691406
491,-58978.2057939356,1798237.9445651,4,333.162658691406
492,-58968.2057939356,1798227.9445651,4,333.162658691406
493,-58958.2057939356,1798217.9445651,4,333.162658691406
494,-58948.2057939356,1798207.9445651,4,333.162658691406
495,-58938.2057939356,1798207.9445651,4,333.162658691406
496,-58928.2057939356,1798207.9445651,4,333.162658691406
497,-58918.2057939356,1798197.9445651,4,333.162658691406
498,-58908.2057939356,1798197.9445651,4,333.162658691406
499,-58898.2057939356,1798197.9445651,4,333.162658691406
500,-58888.2057939356,1798197.9445651,4,333.162658691406
501,-58878.2057939356,1798197.9445651,4,333.162658691406
502,-58868.2057939356,1798187.9445651,4,333.162658691406
503,-58858.2057939356,1798187.9445651,4,333.162658691406
504,-58848.2057939356,1798187.9445651,4,333.162658691406
505,-58838.2057939356,1798187.9445651,4,333.162658691406
506,-58828.2057939356,1798187.9445651,4,333.162658691406
507,-58818.2057939356,1798187.9445651,4,333.162658691406
508,-58808.2057939356,1798187.9445651,4,333.162658691406
509,-58798.2057939356,1798177.9445651,4,333.162658691406
510,-58788.2057939356,1798177.9445651,4,333.162658691406
511,-58778.2057939356,1798177.9445651,4,333.162658691406
512,-58768.2057939356,1798177.9445651,4,333.162658691406
513,-58758.2057939356,1798177.9445651,4,333.162658691406
514,-58748.2057939356,1798177.9445651,4,333.162658691406
515,-58738.2057939356,1798177.9445651,4,333.162658691406
516,-58728.2057939356,1798177.9445651,4,333.162658691406
517,-58718.2057939356,1798177.9445651,4,333.162658691406
518,-58708.2057939356,1798167.9445651,4,333.162658691406
519,-58698.2057939356,1798157.9445651,4,333.162658691406
520,-58688.2057939356,1798147.9445651,4,333.162658691406
521,-58678.2057939356,1798137.9445651,4,333.162658691406
522,-58668.2057939356,1798127.9445651,4,333.162658691406
523,-58658.2057939356,1798117.9445651,4,333.162658691406
524,-58648.2057939356,1798107.9445651,4,333.162658691406
525,-58638.2057939356,1798097.9445651,4,333.162658691406
526,-58638.2057939356,1798087.9445651,4,333.162658691406
527,-58648.2057939356,1798077.9445651,4,333.162658691406
528,-58658.2057939356,1798067.9445651,4,333.162658691406
529,-58668.2057939356,1798067.9445651,4,333.162658691406
530,-58678.2057939356,1798057.9445651,4,333.162658691406
531,-58688.2057939356,1798047.9445651,4,333.162658691406
532,-58698.2057939356,1798037.9445651,4,333.162658691406
533,-58708.2057939356,1798027.9445651,4,333.162658691406
534,-58718.2057939356,1798017.9445651,4,333.162658691406
535,-58718.2057939356,1798007.9445651,4,333.017181396484
536,-58708.2057939356,1797997.9445651,4,332.977661132812
537,-58698.2057939356,1797987.9445651,4,331.53173828125
538,-58688.2057939356,1797977.9445651,4,331.194183349609
539,-58678.2057939356,1797967.9445651,4,331.194183349609
540,-58668.2057939356,1797957.9445651,4,331.048156738281
541,-58658.2057939356,1797947.9445651,4,330.949279785156
542,-58648.2057939356,1797947.9445651,4,330.878173828125
543,-58648.2057939356,1797937.9445651,4,330.878173828125
544,-58638.2057939356,1797927.9445651,4,330.878173828125
545,-58628.2057939356,1797917.9445651,4,330.878173828125
546,-58618.2057939356,1797907.9445651,4,330.878173828125
547,-58608.2057939356,1797897.9445651,4,330.878173828125
548,-58598.2057939356,1797887.9445651,4,330.878173828125
549,-58588.2057939356,1797877.9445651,4,330.878173828125
550,-58588.2057939356,1797867.9445651,4,330.878173828125
551,-58578.2057939356,1797857.9445651,4,330.878173828125
552,-58578.2057939356,1797847.9445651,4,330.878173828125
553,-58568.2057939356,1797837.9445651,4,330.878173828125
554,-58568.2057939356,1797827.9445651,4,330.878173828125
555,-58558.2057939356,1797817.9445651,4,330.878173828125
556,-58548.2057939356,1797807.9445651,4,330.878173828125
557,-58538.2057939356,1797807.9445651,4,330.822204589844
558,-58528.2057939356,1797797.9445651,4,330.822204589844
559,-58518.2057939356,1797797.9445651,4,330.815185546875
560,-58508.2057939356,1797797.9445651,4,330.815185546875
561,-58498.2057939356,1797787.9445651,4,330.815185546875
562,-58488.2057939356,1797787.9445651,4,330.606323242188
563,-58478.2057939356,1797787.9445651,4,330.606323242188
564,-58468.2057939356,1797787.9445651,4,330.606323242188
565,-58458.2057939356,1797787.9445651,4,330.606323242188
566,-58448.2057939356,1797787.9445651,4,330.606323242188
567,-58438.2057939356,1797787.9445651,4,330.606323242188
568,-58428.2057939356,1797787.9445651,4,330.606323242188
569,-58418.2057939356,1797787.9445651,4,330.456207275391
570,-58408.2057939356,1797787.9445651,4,330.312377929688
571,-58398.2057939356,1797787.9445651,4,330.269958496094
572,-58388.2057939356,1797787.9445651,4,330.269958496094
573,-58378.2057939356,1797777.9445651,4,330.269958496094
574,-58368.2057939356,1797767.9445651,4,330.269958496094
575,-58358.2057939356,1797757.9445651,4,330.269958496094
576,-58358.2057939356,1797747.9445651,4,330.269958496094
577,-58358.2057939356,1797737.9445651,4,330.269958496094
578,-58348.2057939356,1797727.9445651,4,330.269958496094
579,-58348.2057939356,1797717.9445651,4,330.269958496094
580,-58348.2057939356,1797707.9445651,4,330.251861572266
581,-58358.2057939356,1797697.9445651,4,330.071624755859
582,-58358.2057939356,1797687.9445651,4,330.001403808594
583,-58348.2057939356,1797677.9445651,4,330.001403808594
584,-58348.2057939356,1797667.9445651,4,330.001403808594
585,-58338.2057939356,1797657.9445651,4,329.962188720703
586,-58328.2057939356,1797647.9445651,4,329.962188720703
587,-58328.2057939356,1797637.9445651,4,329.802642822266
588,-58318.2057939356,1797627.9445651,4,329.802642822266
589,-58308.2057939356,1797617.9445651,4,329.802642822266
590,-58298.2057939356,1797607.9445651,4,329.802642822266
591,-58298.2057939356,1797597.9445651,4,329.655883789062
592,-58288.2057939356,1797587.9445651,4,329.481201171875
593,-58278.2057939356,1797577.9445651,4,329.481201171875
594,-58268.2057939356,1797567.9445651,4,329.481201171875
595,-58268.2057939356,1797557.9445651,4,329.481201171875
596,-58258.2057939356,1797547.9445651,4,329.481201171875
597,-58248.2057939356,1797537.9445651,4,329.481201171875
598,-58238.2057939356,1797527.9445651,4,329.481201171875
